Gene	Chr	Strand	MaxPosition	Fit.max.pos	Fit.start	Fit.end	mu	sigma	k	exon.intron	exon.pos	LogLik	polyA_ID
Man2a2	chr7	-1	80350542	80350550	80350310	80350790	308.614386306847	80.7351383558534	349.145066203537	no-junctions	NA	-3180.45376105457	Man2a2:chr7:80350310-80350790:-1
Soga3	chr10	1	29199436	29199438	29199222	29199630	302.13238979929	72.1528858257247	1049.25773822703	no-junctions	NA	-2419.62407795898	Soga3:chr10:29199222-29199630:1
Soga3	chr10	1	29198966	29198978	29197278	29199173	312.299558157232	65.3419801774692	856.074119473758	across-junctions	(29197278,29197439)(29198945,29199173)	-2782.72719842329	Soga3:chr10:29197278-29199173:1
Soga3	chr10	1	29148318	29148313	29147536	29181053	295.788895065162	115.076870054795	370.249479836292	across-junctions	(29147536,29147752)(29148185,29148408)(29150244,29150401)(29180962,29181053)	-2717.4119022437	Soga3:chr10:29147536-29181053:1
Pdk2	chr11	-1	95026399	95026291	95026258	95026570	192.689340523129	93.485046298246	1551.59663695018	no-junctions	NA	-2808.77660495468	Pdk2:chr11:95026258-95026570:-1
Hrh3	chr2	-1	180099641	180099528	180099465	180099744	187.545474282891	72.2527773402806	987.874966210545	no-junctions	NA	-2444.64967822806	Hrh3:chr2:180099465-180099744:-1
Rreb1	chr13	1	37951819	37951812	37951726	37952004	87.6732201230537	64.8872375953368	576.277079569494	no-junctions	NA	-1101.34369761177	Rreb1:chr13:37951726-37952004:1
Lsm14b	chr2	1	180035272	180035271	180035070	180035465	299.498061123893	67.0551065565917	1322.413655946	no-junctions	NA	-2266.06222771269	Lsm14b:chr2:180035070-180035465:1
Lsm14b	chr2	1	180034386	180034414	180033653	180034747	328.207774582172	111.050685360306	261.572531293428	across-junctions	(180033653,180033869)(180034298,180034747)	-2533.50140734519	Lsm14b:chr2:180033653-180034747:1
Whrn	chr4	-1	63415117	63415029	63414910	63415212	212.329936738403	61.2883303248607	1852.73123887071	no-junctions	NA	-2981.03730528673	Whrn:chr4:63414910-63415212:-1
Cmc1	chr9	-1	118065272	118065281	118065074	118115390	309.180653244095	69.0942044278422	5527.12506538005	across-junctions	(118065074,118065347)(118075122,118075211)(118115340,118115390)	-4032.81821991467	Cmc1:chr9:118065074-118115390:-1
Cmc1	chr9	-1	118064704	118064590	118064522	118064800	186.01390271677	70.0364717237822	892.637301909557	no-junctions	NA	-2322.90045522057	Cmc1:chr9:118064522-118064800:-1
Rbpj	chr5	1	53657174	53657169	53656968	53657362	295.901866343626	67.413576881398	821.965313696938	no-junctions	NA	-2325.10121712563	Rbpj:chr5:53656968-53657362:1
Rbpj	chr5	1	53655934	53655882	53655510	53656254	248.862096169638	124.089775488911	268.098526303284	no-junctions	NA	-2342.22105807899	Rbpj:chr5:53655510-53656254:1
Daglb	chr5	1	143505751	143505752	143505503	143505942	301.766996091575	83.4995071639528	1118.24308237439	no-junctions	NA	-2601.92277483498	Daglb:chr5:143505503-143505942:1
Daglb	chr5	1	143503996	143504004	143503773	143504235	308.503930857393	77.2164364098246	663.243204045859	no-junctions	NA	-3259.61479558831	Daglb:chr5:143503773-143504235:1
Suv39h1	chrX	-1	8061605	8061619	8061415	8061823	449.966018308676	68.9234726426224	488.974649448537	no-junctions	NA	-48714.9740835907	Suv39h1:chrX:8061415-8061823:-1
Pomt1	chr2	1	32254816	32254809	32254602	32255005	18220.6626968575	69.6592123747462	760.299601657396	no-junctions	NA	-61673.2299716648	Pomt1:chr2:32254602-32255005:1
Spdye4a	chr5	-1	143222537	143222535	143222490	143222580	298.181504932591	15.3667108357035	386.496087569875	no-junctions	NA	-2651.98804728898	Spdye4a:chr5:143222490-143222580:-1
Picalm	chr7	1	90208744	90208738	90208528	90208948	294.07091946984	70.4629827788575	3067.38102884566	no-junctions	NA	-3378.33267605484	Picalm:chr7:90208528-90208948:1
Picalm	chr7	1	90209260	90209259	90209064	90209454	299.047279714458	65.8846996395826	240.347613588662	no-junctions	NA	-2046.85091116093	Picalm:chr7:90209064-90209454:1
Morc3	chr16	1	93875889	93875890	93875677	93876073	301.001736610818	71.0905728511156	789.289464625583	no-junctions	NA	-2320.60331731173	Morc3:chr16:93875677-93876073:1
Nt5dc1	chr10	-1	34299266	34299267	34299075	34300961	301.727927682755	64.3251296665634	1375.97670360502	across-junctions	(34299075,34299407)(34300910,34300961)	-3051.36039920235	Nt5dc1:chr10:34299075-34300961:-1
Ptpa	chr2	1	30447616	30447615	30447408	30447806	299.977531751279	69.40177388441	7529.19462106871	no-junctions	NA	-3455.22528989017	Ptpa:chr2:30447408-30447806:1
Ubac2	chr14	1	122020848	122020846	122020618	122021034	298.399974083949	76.3847971676227	6210.11921470567	no-junctions	NA	-3154.42206008783	Ubac2:chr14:122020618-122021034:1
Ubac2	chr14	1	122020036	122020047	122019870	122020224	311.538777921801	59.6197736126577	715.194438789742	no-junctions	NA	-3025.36561179921	Ubac2:chr14:122019870-122020224:1
Ncam1	chr9	-1	49502334	49502232	49502136	49502442	198.255309796349	70.4566437325589	6790.30804284033	no-junctions	NA	-3366.66722929104	Ncam1:chr9:49502136-49502442:-1
Ncam1	chr9	-1	49515325	49515338	49515170	49515506	313.247069418196	56.8233569153699	5940.28678776338	no-junctions	NA	-4242.71453111767	Ncam1:chr9:49515170-49515506:-1
Ncam1	chr9	-1	49517251	49517246	49517081	49517411	295.299454691841	55.3498098505573	2603.75854520551	no-junctions	NA	-4425.25889160772	Ncam1:chr9:49517081-49517411:-1
Ncam1	chr9	-1	49505229	49505211	49505028	49505394	282.449821473749	61.3958000630297	526.9421326494	no-junctions	NA	-3173.23936375712	Ncam1:chr9:49505028-49505394:-1
Ncam1	chr9	-1	49517551	49517564	49517531	49517597	313.931980945795	11.0577997136136	329.819397952844	no-junctions	NA	-2694.73636318282	Ncam1:chr9:49517531-49517597:-1
Myo9a	chr9	1	59928674	59928669	59928453	59928866	295.230713365875	72.6137522232809	755.184192185109	no-junctions	NA	-2382.55496744731	Myo9a:chr9:59928453-59928866:1
Myo9a	chr9	1	59927020	59927005	59926771	59927239	285.209010095057	78.077688670016	368.020531495379	no-junctions	NA	-2602.1171507487	Myo9a:chr9:59926771-59927239:1
Strip2	chr6	1	29959488	29959488	29959287	29959681	300.900710233078	67.8057362073907	1560.28915053868	no-junctions	NA	-2755.47227240995	Strip2:chr6:29959287-29959681:1
Rxrb	chr17	1	34038195	34038199	34037995	34038399	304.240871828091	68.9477665836173	3044.57028126852	no-junctions	NA	-2961.42774141285	Rxrb:chr17:34037995-34038399:1
Rxrb	chr17	1	34032540	34032559	34032337	34032781	319.592256741735	74.5701772071015	1056.3275310845	no-junctions	NA	-2916.76722545926	Rxrb:chr17:34032337-34032781:1
Zer1	chr2	-1	30097465	30097357	30097283	30097564	192.353544188742	69.1647697773285	4557.05720204986	no-junctions	NA	-3207.79336723976	Zer1:chr2:30097283-30097564:-1
Wdr34	chr2	-1	30031748	30031645	30031546	30031846	197.560256612173	67.0093026489679	1551.57779432168	no-junctions	NA	-2734.856114661	Wdr34:chr2:30031546-30031846:-1
Htatip2	chr7	1	49773809	49773803	49773608	49773975	294.548254379107	65.4754927186169	367.148476090658	no-junctions	NA	-2212.51770803069	Htatip2:chr7:49773608-49773975:1
Htatip2	chr7	1	49773427	49773413	49772566	49773596	286.647086084322	61.8596000943515	327.253930639461	across-junctions	(49772566,49772636)(49773301,49773596)	-2734.19675119326	Htatip2:chr7:49772566-49773596:1
Pnrc1	chr4	-1	33247974	33247964	33246166	33248321	290.217266232608	119.817836008034	1010.85305502931	across-junctions	(33246166,33246506)(33247948,33248321)	-2936.73801470804	Pnrc1:chr4:33246166-33248321:-1
Polr2j	chr5	1	136122768	136122753	136122067	136122947	285.228961825605	69.1018581156172	17878.5634298481	across-junctions	(136122067,136122262)(136122742,136122947)	-3727.06851663952	Polr2j:chr5:136122067-136122947:1
Thbs1	chr2	1	118126948	118126934	118126748	118127120	286.670500681775	62.4701331767277	272.197105995168	no-junctions	NA	-1577.29678537674	Thbs1:chr2:118126748-118127120:1
Ncoa5	chr2	-1	165000561	165000456	165000357	165000663	195.1909984191	69.4967741051563	1774.0674860444	no-junctions	NA	-2641.88920832863	Ncoa5:chr2:165000357-165000663:-1
Ncoa5	chr2	-1	165034001	165034023	165033774	165034272	322.311443002887	83.7662171933716	249.076339691006	no-junctions	NA	-2342.05303861694	Ncoa5:chr2:165033774-165034272:-1
Slc45a1	chr4	-1	150629566	150629587	150629362	150629812	321.077786512044	75.4392017927251	1377.91750280798	no-junctions	NA	-2729.71342519766	Slc45a1:chr4:150629362-150629812:-1
Prrc2c	chr1	-1	162671943	162671944	162671797	162672091	301.021365225549	49.4029327934599	884.644409793658	no-junctions	NA	-2830.49989845744	Prrc2c:chr1:162671797-162672091:-1
Prrc2c	chr1	-1	162672436	162672447	162672243	162672651	311.150264177133	68.952246422095	606.363153794237	no-junctions	NA	-2924.21864216634	Prrc2c:chr1:162672243-162672651:-1
Prrc2c	chr1	-1	162723127	162723140	162720493	162724809	313.064980195095	84.3071165786084	489.624914715295	across-junctions	(162720493,162720605)(162721430,162721538)(162723110,162723286)(162724704,162724809)	-3096.83625769936	Prrc2c:chr1:162720493-162724809:-1
Prrc2c	chr1	-1	162685749	162685773	162685698	162685848	324.821195538421	25.0083609116306	628.331653257817	no-junctions	NA	-3253.35142585067	Prrc2c:chr1:162685698-162685848:-1
Daam2	chr17	-1	49456202	49456090	49456022	49456306	188.497527272179	72.0551724244361	715.414736404481	no-junctions	NA	-2080.04060891835	Daam2:chr17:49456022-49456306:-1
Skiv2l	chr17	-1	34839434	34839340	34839228	34839547	206.653485704096	69.2467195980563	2143.73080132979	no-junctions	NA	-2858.94039367579	Skiv2l:chr17:34839228-34839547:-1
Ppp1ca	chr19	1	4195220	4195224	4195023	4195420	304.000921011318	67.2761654062306	31917.1542014645	no-junctions	NA	-4066.05381440772	Ppp1ca:chr19:4195023-4195420:1
Spns2	chr11	-1	72451826	72451715	72451638	72451916	189.75185305126	67.4580071854382	1118.04418958787	no-junctions	NA	-2390.7720872489	Spns2:chr11:72451638-72451916:-1
Rabggta	chr14	-1	55716063	55716057	55715853	55716261	294.574518578485	68.1994554449656	1649.5018553954	no-junctions	NA	-3033.97988991583	Rabggta:chr14:55715853-55716261:-1
Rabggta	chr14	-1	55716505	55716512	55716314	55717589	307.918347596992	66.3653189111966	487.189025405089	across-junctions	(55716314,55716537)(55717168,55717254)(55717504,55717589)	-2446.06624936455	Rabggta:chr14:55716314-55717589:-1
Abhd11	chr5	1	135011972	135011979	135011547	135012175	307.405075271155	70.5187882948742	3439.58387067958	across-junctions	(135011547,135011664)(135011887,135012175)	-2848.11626258406	Abhd11:chr5:135011547-135012175:1
Wdr7	chr18	1	63989582	63989568	63989361	63989775	286.626710799176	69.2844827268174	4549.17078674036	no-junctions	NA	-3128.84149565977	Wdr7:chr18:63989361-63989775:1
Tmem51	chr4	-1	142031180	142031072	142030992	142031273	192.977132224752	67.0203348254696	511.739274177302	no-junctions	NA	-2310.95870317228	Tmem51:chr4:142030992-142031273:-1
Phc1	chr6	-1	122317931	122317830	122317731	122318022	199.964131758282	64.8171863026221	908.291555372505	no-junctions	NA	-2326.2845510115	Phc1:chr6:122317731-122318022:-1
Phc1	chr6	-1	122318496	122318492	122318288	122319366	296.460544251586	68.5866024382807	619.641711476561	across-junctions	(122318288,122318646)(122319317,122319366)	-2467.99211214024	Phc1:chr6:122318288-122319366:-1
Scamp5	chr9	-1	57441512	57441402	57441327	57441612	190.356318549742	70.8068717645815	11153.9077528213	no-junctions	NA	-3303.12356507348	Scamp5:chr9:57441327-57441612:-1
Rnf167	chr11	1	70651219	70651221	70651011	70651421	302.986842132176	70.5641997502923	5463.20064573841	no-junctions	NA	-3293.53716241083	Rnf167:chr11:70651011-70651421:1
Cop1	chr1	1	159345260	159345254	159345050	159345458	294.323668592155	68.9657113705264	1367.55805167388	no-junctions	NA	-4133.46742424495	Cop1:chr1:159345050-159345458:1
Cop1	chr1	1	159344909	159344900	159328741	159345044	291.955678653914	48.0223422306436	1194.46541802662	across-junctions	(159328741,159328761)(159342807,159342850)(159344821,159345044)	-3827.33956776049	Cop1:chr1:159328741-159345044:1
Cop1	chr1	1	159239601	159239589	159232487	159249463	288.725134976495	130.64797777534	198.064382661761	across-junctions	(159232487,159232849)(159239562,159239620)(159244589,159244685)(159249202,159249463)	-2610.12573040754	Cop1:chr1:159232487-159249463:1
Chuk	chr19	-1	44073518	44073410	44073335	44073611	192.496263769466	67.1045553498982	979.167510606665	no-junctions	NA	-2316.87885092862	Chuk:chr19:44073335-44073611:-1
1700123O20Rik	chr14	1	54690555	54690547	54690343	54690741	292.152874916958	68.2415004246042	5110.19716673194	no-junctions	NA	-3214.18255755859	1700123O20Rik:chr14:54690343-54690741:1
Btrc	chr19	1	45529101	45529101	45527386	45529299	300.80704681156	66.5529961201594	1142.28639660546	across-junctions	(45527386,45527455)(45528973,45529299)	-2620.95265838901	Btrc:chr19:45527386-45529299:1
Btrc	chr19	1	45529764	45529760	45529541	45529979	296.472810264163	73.0216026156771	257.056589454895	no-junctions	NA	-1681.02590341642	Btrc:chr19:45529541-45529979:1
Sufu	chr19	1	46462100	46462130	46462061	46462199	330.777167161095	23.3386531571443	928.857364633137	no-junctions	NA	-3429.73244330291	Sufu:chr19:46462061-46462199:1
Sufu	chr19	1	46488605	46488608	46488410	46488804	303.994109116671	66.8435043352979	592.170479243688	no-junctions	NA	-2102.4388787056	Sufu:chr19:46488410-46488804:1
Zfhx4	chr3	1	5415673	5415672	5415474	5415857	299.368484940251	66.6110957651331	382.099197162658	no-junctions	NA	-1894.36251420064	Zfhx4:chr3:5415474-5415857:1
Tro	chrX	-1	150645499	150645392	150645304	150645757	193.66650641419	64.4129406734808	2861.87564382777	across-junctions	(150645304,150645520)(150645694,150645757)	-2972.44561108552	Tro:chrX:150645304-150645757:-1
Car5a	chr8	-1	121929917	121929944	121929878	121930010	327.694805519234	22.6382893980712	295.103035608872	no-junctions	NA	-2752.90164253147	Car5a:chr8:121929878-121930010:-1
Hsf3	chrX	-1	96358331	96358334	96358262	96358406	303.109785292058	24.718983864606	401.589084704771	no-junctions	NA	-2694.95625735167	Hsf3:chrX:96358262-96358406:-1
Cradd	chr10	-1	95174934	95174824	95174746	95175031	190.025599857904	69.1650490812776	570.56626445417	no-junctions	NA	-1931.58999061787	Cradd:chr10:95174746-95175031:-1
Cradd	chr10	-1	95175461	95175479	95175299	95175659	318.937562742	60.144023147695	246.73828799516	no-junctions	NA	-2363.05746327055	Cradd:chr10:95175299-95175659:-1
Rabgef1	chr5	1	130188676	130188671	130188515	130188827	295.148233161975	52.5005964199594	63442.3452384517	no-junctions	NA	-5602.48614017404	Rabgef1:chr5:130188515-130188827:1
Tmem268	chr4	1	63585546	63585527	63585320	63585734	281.156748576786	69.8940796495778	387.308136179278	no-junctions	NA	-2459.95014122839	Tmem268:chr4:63585320-63585734:1
Tmem268	chr4	1	63584883	63584859	63584607	63585111	276.350176298117	84.1025687647312	275.75788584732	no-junctions	NA	-2830.80674618902	Tmem268:chr4:63584607-63585111:1
Tmem268	chr4	1	63586161	63586164	63585981	63586347	303.416001202699	61.5888644286782	208.908522596743	no-junctions	NA	-1507.08934299229	Tmem268:chr4:63585981-63586347:1
Slc25a51	chr4	-1	45398609	45398612	45398396	45398828	303.77160883497	72.1970538456807	1876.44066143855	no-junctions	NA	-3124.20683311378	Slc25a51:chr4:45398396-45398828:-1
Slc25a51	chr4	-1	45396123	45396085	45395923	45396424	262.602452767241	113.015300883219	884.152689476203	no-junctions	NA	-2833.15103948615	Slc25a51:chr4:45395923-45396424:-1
Zfp830	chr11	1	82765731	82765718	82765454	82765935	287.048499651663	88.0216056592135	545.890921420892	no-junctions	NA	-2489.14697342834	Zfp830:chr11:82765454-82765935:1
Rps26	chr10	-1	128625284	128624598	128624534	128626099	185.139137511699	68.4136713194505	101259.899119316	across-junctions	(128624534,128624635)(128625207,128625336)(128626063,128626099)	-4370.55446548585	Rps26:chr10:128624534-128626099:-1
Cnpy2	chr10	1	128326653	128326644	128326133	128327190	291.040314956626	67.4963384256488	12548.6305073909	across-junctions	(128326133,128326266)(128326577,128326672)(128327018,128327190)	-4380.80719538076	Cnpy2:chr10:128326133-128327190:1
Scaf8	chr17	1	3115300	3115302	3115017	3145244	302.794652953209	95.0225302911387	218.220752394033	across-junctions	(3115017,3115417)(3145075,3145244)	-2431.74482282977	Scaf8:chr17:3115017-3145244:1
R3hdm2	chr10	1	127499203	127499186	127498988	127499384	283.267570444215	66.4169285678115	3284.76866929847	no-junctions	NA	-3244.24135543501	R3hdm2:chr10:127498988-127499384:1
Penk	chr4	-1	4133715	4133603	4133531	4133804	188.066267851147	67.4808647000398	19411.94330656	no-junctions	NA	-3689.75471218348	Penk:chr4:4133531-4133804:-1
R3hdm2	chr10	1	127390399	127390403	127390238	127400267	304.001511094691	55.3996484759405	292.084125810581	across-junctions	(127390238,127390426)(127400126,127400267)	-2688.78329883049	R3hdm2:chr10:127390238-127400267:1
R3hdm2	chr10	1	127498896	127498848	127498707	127498989	252.35949655114	47.8738438925715	215.405819081915	no-junctions	NA	-2940.41487921429	R3hdm2:chr10:127498707-127498989:1
R3hdm2	chr10	1	127452703	127452706	127451930	127452823	303.306339813398	39.9042522059824	214.449851062614	across-junctions	(127451930,127452032)(127452692,127452823)	-2599.36221165172	R3hdm2:chr10:127451930-127452823:1
Pias2	chr18	1	77145065	77145059	77134045	77146869	294.690944538472	83.8124923577645	575.418334487043	across-junctions	(77134045,77134066)(77135780,77135950)(77145003,77145141)(77146703,77146869)	-2858.79047245369	Pias2:chr18:77134045-77146869:1
Pias2	chr18	1	77152975	77153034	77152548	77153520	359.63749799558	162.889360092362	448.331231042293	no-junctions	NA	-3526.5159565869	Pias2:chr18:77152548-77153520:1
Pias2	chr18	1	77153328	77153341	77153182	77153500	313.253605093678	53.5588211401494	387.396435355518	no-junctions	NA	-3287.98597232227	Pias2:chr18:77153182-77153500:1
mt-Cytb	chrM	1	15108	15099	14886	15288	291.716766419535	71.4754165214415	1638199.01490388	no-junctions	NA	-6033.20091883705	mt-Cytb:chrM:14886-15288:1
Paip1	chr13	1	119458014	119458005	119457777	119458218	291.567191358417	76.6509741952682	1485.81635360009	no-junctions	NA	-2634.66963458494	Paip1:chr13:119457777-119458218:1
Paip1	chr13	1	119445831	119447739	119429945	119457333	341.158294707884	272.502038559386	645.04730188577	across-junctions	(119429945,119430328)(119437969,119438153)(119440759,119440870)(119445737,119445847)(119447715,119447839)(119449904,119450009)(119450696,119450812)(119451792,119451845)(119455696,119455788)(119456988,119457333)	-3987.22000262794	Paip1:chr13:119429945-119457333:1
Paip1	chr13	1	119451801	119451823	119449951	119457079	322.155191879992	69.3666073769001	831.162089748151	across-junctions	(119449951,119450009)(119450696,119450812)(119451792,119451845)(119455696,119455788)(119456988,119457079)	-3539.55717920603	Paip1:chr13:119449951-119457079:1
Paip1	chr13	1	119457212	119457226	119457091	119457361	314.815687604605	45.8332340896444	381.854735709031	no-junctions	NA	-2562.59871395077	Paip1:chr13:119457091-119457361:1
